Hora de inicio,Número de ordeño,Duración (mm:ss),Producción (kg),Intervalo de ordeño (hh:mm),Duracion de Incremento,Duracion de Decremento,Tiempo de Incremento,Tiempo de Decremento,Ubre,Pezón,Destino Leche,Razón de la desviación,Programa de lavado,MS,Usuario,Tipo de evento,Fecha del evento,Descripción,Usuario,Comentario,Num Lactacion
19/04/2025 03:30,1,06:11,18.06,07:49,4.22,4.57,4.46,4.81,0,,Tanque,,,VMS 2,,,,,,,
19/04/2025 09:34,2,05:30,13.66,05:58,3.19,3.34,3.4,3.73,0,,Tanque,,,VMS 2,,,,,,,
19/04/2025 18:49,3,06:46,21.5,09:09,4.96,5.57,5.41,5.56,0,,Tanque,,,VMS 2,,,,,,,
20/04/2025 02:12,1,06:37,16.77,07:16,3.96,4.25,4.25,4.31,0,,Tanque,,,VMS 2,,,,,,,
20/04/2025 15:10,2,09:01,25.78,12:51,5.94,6.64,6.56,6.64,0,,Tanque,,,VMS 2,,,,,,,
21/04/2025 05:33,1,13:30,20.45,14:13,6.5,6.79,0,7.16,0,,Tanque,,,VMS 2,,,,,,,
21/04/2025 15:50,2,15:37,26.71,10:03,5.76,5.24,9.79,5.92,1,,Tanque,,,VMS 2,,,,,,,
22/04/2025 09:43,1,10:38,34.78,17:37,9.13,8.4,8.9,8.35,1,,Tanque,,,VMS 2,,,,,,,
22/04/2025 14:31,2,04:29,7.79,04:37,1.88,2.15,1.55,2.21,0,,Tanque,,,VMS 2,,,,,,,
23/04/2025 05:18,1,11:59,16.48,14:42,2.22,6.76,0,7.5,0,,Tanque,,,VMS 2,,,,,,,
23/04/2025 12:26,2,10:34,26.09,06:56,8.11,4.25,9.55,4.18,0,,Tanque,,,VMS 2,,,,,,,
24/04/2025 02:19,1,08:22,30.67,13:42,7.3,7.88,7.13,8.36,0,,Tanque,,,VMS 2,,,,,,,
24/04/2025 11:16,2,06:47,19.92,08:48,4.59,5.57,4.41,5.35,0,,Tanque,,,VMS 2,,,,,,,
24/04/2025 17:51,3,05:29,13.28,06:28,3.21,3.38,3.17,3.52,0,,Tanque,,,VMS 2,,,,,,,
25/04/2025 00:33,1,07:05,14.42,06:36,3.36,3.7,3.5,3.86,0,,Tanque,,,VMS 2,,,,,,,
25/04/2025 10:55,2,11:22,24.13,10:14,5.72,6.64,5.55,6.22,0,,Tanque,,,VMS 2,,,,,,,
25/04/2025 18:23,3,06:21,16.81,07:17,3.93,4.42,4.08,4.38,0,,Tanque,,,VMS 2,,,,,,,
26/04/2025 02:31,1,06:51,17.47,08:01,4.24,4.38,4.33,4.52,0,,Tanque,,,VMS 2,,,,,,,
26/04/2025 10:10,2,05:43,16.03,07:31,3.71,4.17,3.89,4.26,0,,Tanque,,,VMS 2,,,,,,,
26/04/2025 16:22,3,05:26,13.05,06:06,3.15,3.21,3.26,3.43,0,,Tanque,,,VMS 2,,,,,,,
27/04/2025 02:24,1,09:14,21.16,09:56,5.25,5.27,5.2,5.44,0,,Tanque,,,VMS 2,,,,,,,
27/04/2025 11:30,2,08:40,19.92,08:56,4.7,5.09,5.05,5.08,0,,Tanque,,,VMS 2,,,,,,,
27/04/2025 17:47,3,05:57,13.73,06:08,3.44,3.42,3.36,3.51,0,,Tanque,,,VMS 2,,,,,,,
28/04/2025 01:30,1,07:24,17.14,07:37,4.04,4.24,4.34,4.52,0,,Tanque,,,VMS 2,,,,,,,
28/04/2025 11:29,2,07:48,23.57,09:50,5.66,5.9,5.77,6.24,0,,Tanque,,,VMS 2,,,,,,,
28/04/2025 17:52,3,05:23,13.76,06:15,3.28,3.43,3.43,3.62,0,,Tanque,,,VMS 2,,,,,,,
29/04/2025 00:00,1,06:20,11.97,06:02,2.91,3.03,3,3.03,0,,Tanque,,,VMS 2,,,,,,,
29/04/2025 07:18,2,07:09,16.77,07:11,4.23,4.14,4.21,4.19,0,,Tanque,,,VMS 2,,,,,,,
29/04/2025 18:04,3,07:12,24.14,10:39,5.82,6.01,6.05,6.26,0,,Tanque,,,VMS 2,,,,,,,
30/04/2025 04:22,1,08:34,21.24,10:10,5.31,5.32,5.13,5.48,0,,Tanque,,,VMS 2,,,,,,,
30/04/2025 10:06,2,06:56,12.4,05:35,2.86,3.18,3.12,3.24,0,,Tanque,,,VMS 2,,,,,,,
30/04/2025 20:20,3,09:02,21.68,10:07,5.26,5.37,5.49,5.56,0,,Tanque,,,VMS 2,,,,,,,
01/05/2025 05:15,1,07:17,18.91,08:46,4.42,4.68,4.61,5.2,0,,Tanque,,,VMS 2,,,,,,,
01/05/2025 10:33,2,04:43,10.64,05:10,2.47,2.8,2.59,2.78,0,,Tanque,,,VMS 2,,,,,,,
01/05/2025 17:59,3,05:52,15.56,07:21,3.77,3.83,3.9,4.06,0,,Tanque,,,VMS 2,,,,,,,
02/05/2025 00:12,1,05:58,12.22,06:07,3,2.99,3.1,3.13,0,,Tanque,,,VMS 2,,,,,,,
02/05/2025 09:24,2,11:30,21.34,09:06,5.13,5.32,5.33,5.56,0,,Tanque,,,VMS 2,,,,,,,
02/05/2025 16:49,3,06:17,15.59,07:12,3.68,3.86,3.92,4.13,0,,Tanque,,,VMS 2,,,,,,,
02/05/2025 23:41,4,05:38,15.08,06:46,3.46,3.74,3.75,4.13,0,,Tanque,,,VMS 2,,,,,,,
03/05/2025 12:38,1,08:25,26.72,12:51,6.35,6.7,6.75,6.92,0,,Tanque,,,VMS 2,,,,,,,
03/05/2025 19:10,2,05:09,13.07,06:23,3.14,3.32,3.2,3.41,0,,Tanque,,,VMS 2,,,,,,,
04/05/2025 09:55,1,08:21,29.62,14:40,6.92,7.25,7.46,7.99,0,,Tanque,,,VMS 2,,,,,,,
04/05/2025 22:06,2,07:04,21.59,12:03,5.38,5.42,4.64,6.15,0,,Tanque,,,VMS 2,,,,,,,
05/05/2025 06:24,1,07:15,19.58,08:10,4.47,4.61,5.44,5.06,0,,Tanque,,,VMS 2,,,,,,,
05/05/2025 11:53,2,06:12,12.48,05:21,3.04,3.05,3.9,2.49,0,,Tanque,,,VMS 2,,,,,,,
05/05/2025 22:25,3,07:16,23.2,10:26,5.46,5.8,5.51,6.43,0,,Tanque,,,VMS 2,,,,,,,
06/05/2025 07:56,1,06:59,22.27,09:23,5.26,5.46,5.51,6.04,0,,Tanque,,,VMS 2,,,,,,,
06/05/2025 14:53,2,05:53,15.37,06:50,3.72,3.78,3.77,4.1,0,,Tanque,,,VMS 2,,,,,,,
06/05/2025 23:55,1,06:42,18.49,08:55,4.27,4.58,4.71,4.93,0,,Tanque,,,VMS 2,,,,,,,
07/05/2025 10:55,2,07:14,24.74,10:53,6.01,6.1,6.03,6.6,0,,Tanque,,,VMS 2,,,,,,,
07/05/2025 16:34,3,04:45,10.86,05:31,2.4,2.75,2.66,3.05,0,,Tanque,,,VMS 2,,,,,,,
08/05/2025 00:01,1,06:02,15.5,07:22,3.81,3.61,3.81,4.27,0,,Tanque,,,VMS 2,,,,,,,
08/05/2025 09:38,2,07:39,20.6,09:30,4.76,5.03,4.91,5.9,0,,Tanque,,,VMS 2,,,,,,,
08/05/2025 18:31,3,06:13,17.98,08:45,4.12,4.36,4.44,5.06,0,,Tanque,,,VMS 2,,,,,,,
09/05/2025 04:14,1,07:11,21.01,09:36,4.95,5.07,5.21,5.78,0,,Tanque,,,VMS 2,,,,,,,
09/05/2025 14:48,2,08:39,23.28,10:27,5.47,5.76,5.88,6.17,0,,Tanque,,,VMS 2,,,,,,,
10/05/2025 01:31,1,08:12,24.2,10:34,5.72,5.96,5.89,6.63,0,,Tanque,,,VMS 2,,,,,,,
10/05/2025 10:57,2,07:02,21.14,09:17,5.01,5.13,5.2,5.8,0,,Tanque,,,VMS 2,,,,,,,
10/05/2025 18:38,3,05:55,15.55,07:34,3.45,3.88,3.88,4.34,0,,Tanque,,,VMS 2,,,,,,,
11/05/2025 02:18,1,06:17,15.77,07:34,3.79,3.8,3.86,4.32,0,,Tanque,,,VMS 2,,,,,,,
11/05/2025 08:53,2,05:38,15.38,06:28,3.68,3.78,3.72,4.2,0,,Tanque,,,VMS 2,,,,,,,
11/05/2025 19:29,3,08:13,22.88,10:30,5.24,5.59,5.52,6.53,0,,Tanque,,,VMS 2,,,,,,,
12/05/2025 02:11,1,05:01,12.52,06:33,3.04,3.03,2.97,3.48,0,,Tanque,,,VMS 2,,,,,,,
12/05/2025 10:58,2,05:25,15.83,08:42,3.71,4,3.79,4.33,0,,Tanque,,,VMS 2,,,,,,,
12/05/2025 18:47,3,05:44,15.57,07:44,3.75,3.83,3.94,4.05,0,,Tanque,,,VMS 2,,,,,,,
13/05/2025 07:44,1,07:54,24.37,12:50,6.03,6,6.16,6.18,0,,Tanque,,,VMS 2,,,,,,,
13/05/2025 18:32,2,06:43,19.29,10:40,4.63,4.77,4.86,5.03,0,,Tanque,,,VMS 2,,,,,,,
14/05/2025 09:43,1,07:47,24.34,15:04,5.86,5.69,6.18,6.61,0,,Tanque,,,VMS 2,,,,,,,
14/05/2025 17:48,2,05:41,14.52,07:57,3.47,3.74,3.45,3.86,0,,Tanque,,,VMS 2,,,,,,,
15/05/2025 09:21,1,07:42,26.28,15:27,6.19,6.43,6.47,7.19,0,,Tanque,,,VMS 2,,,,,,,
15/05/2025 18:42,2,05:50,13.53,09:12,3.29,3.44,3.43,3.37,0,,Tanque,,,VMS 2,,,,,,,
16/05/2025 06:13,1,06:26,18.87,11:25,4.56,4.72,4.77,4.82,0,,Tanque,,,VMS 2,,,,,,,
16/05/2025 11:31,2,04:33,9.4,05:11,2.2,2.37,2.38,2.45,0,,Tanque,,,VMS 2,,,,,,,
16/05/2025 23:50,3,07:13,24.7,12:14,5.82,5.91,5.98,6.99,0,,Tanque,,,VMS 2,,,,,,,
17/05/2025 08:53,1,06:26,17.8,08:56,4.2,4.42,4.44,4.74,0,,Tanque,,,VMS 2,,,,,,,
17/05/2025 20:13,2,07:01,20.63,11:13,5.08,4.97,5.21,5.37,0,,Tanque,,,VMS 2,,,,,,,
18/05/2025 02:11,1,06:16,10.93,05:50,2.6,2.7,2.8,2.83,0,,Tanque,,,VMS 2,,,,,,,
18/05/2025 10:59,2,06:20,18.11,08:41,4.16,4.4,4.33,5.22,0,,Tanque,,,VMS 2,,,,,,,
18/05/2025 18:35,3,06:14,16.14,07:29,3.76,3.89,3.9,4.59,0,,Tanque,,,VMS 2,,,,,,,
19/05/2025 03:12,1,06:29,17.09,08:30,3.85,4.21,4.3,4.73,0,,Tanque,,,VMS 2,,,,,,,
19/05/2025 12:35,2,06:06,18.45,09:16,4.61,4.4,4.73,4.71,0,,Tanque,,,VMS 2,,,,,,,
19/05/2025 23:50,3,07:38,21.96,11:09,5.44,5.57,5.55,5.4,0,,Tanque,,,VMS 2,,,,,,,
20/05/2025 09:01,1,06:21,16.1,09:03,3.77,4.04,4.03,4.26,0,,Tanque,,,VMS 2,,,,,,,
20/05/2025 18:33,2,05:31,13.92,09:25,3.29,3.46,3.72,3.45,0,,Tanque,,,VMS 2,,,,,,,
21/05/2025 05:18,1,06:53,20.77,10:39,4.87,5.16,5.33,5.41,0,,Tanque,,,VMS 2,,,,,,,
21/05/2025 10:55,2,04:38,10.17,05:30,2.37,2.52,2.64,2.64,0,,Tanque,,,VMS 2,,,,,,,
21/05/2025 19:26,3,06:21,13.31,08:25,3.16,3.31,3.35,3.49,0,,Tanque,,,VMS 2,,,,,,,
22/05/2025 05:20,1,07:16,19.67,09:47,4.78,4.94,4.83,5.12,0,,Tanque,,,VMS 2,,,,,,,
22/05/2025 14:34,2,06:43,18.86,09:07,4.36,4.7,4.75,5.05,0,,Tanque,,,VMS 2,,,,,,,
22/05/2025 22:09,3,06:21,16.42,07:27,3.87,4.02,4.04,4.49,0,,Tanque,,,VMS 2,,,,,,,
23/05/2025 06:47,1,06:35,18.97,08:32,4.49,4.72,4.81,4.95,0,,Tanque,,,VMS 2,,,,,,,
23/05/2025 14:30,2,05:24,14.09,07:36,3.19,3.52,3.54,3.84,0,,Tanque,,,VMS 2,,,,,,,
24/05/2025 00:36,1,08:12,19.41,10:00,4.58,4.8,4.84,5.19,0,,Tanque,,,VMS 2,,,,,,,
24/05/2025 07:10,2,05:29,13.67,06:25,3.21,3.33,3.47,3.66,0,,Tanque,,,VMS 2,,,,,,,
24/05/2025 14:53,3,08:00,15.16,07:38,3.45,3.94,3.84,3.93,0,,Tanque,,,VMS 2,,,,,,,
25/05/2025 00:14,1,06:56,17.18,09:12,4.09,4.24,4.4,4.45,0,,Tanque,,,VMS 2,,,,,,,
25/05/2025 08:30,2,06:43,19.68,08:08,4.45,4.86,4.88,5.49,0,,Tanque,,,VMS 2,,,,,,,
25/05/2025 17:36,3,07:14,18.45,09:00,4.41,4.47,4.64,4.93,0,,Tanque,,,VMS 2,,,,,,,
26/05/2025 06:27,1,07:49,26.28,12:42,5.86,6.47,6.52,7.43,0,,Tanque,,,VMS 2,,,,,,,
26/05/2025 15:07,2,06:13,18.4,08:32,4.5,4.55,4.63,4.72,0,,Tanque,,,VMS 2,,,,,,,
26/05/2025 23:53,3,06:31,17.55,08:40,4.15,4.29,4.41,4.7,0,,Tanque,,,VMS 2,,,,,,,
27/05/2025 07:04,1,06:58,17.62,07:04,4.24,4.31,4.36,4.71,0,,Tanque,,,VMS 2,,,,,,,
27/05/2025 20:08,2,10:07,20.76,12:57,8.88,5.83,0,6.05,0,"DD,TD",Tanque,,,VMS 2,,,,,,,
28/05/2025 06:14,1,09:45,24.93,09:56,5.02,5.27,5.4,9.24,0,,Tanque,,,VMS 2,,,,,,,
28/05/2025 14:13,2,06:18,16.44,07:49,4.13,4.5,4.28,3.53,0,,Tanque,,,VMS 2,,,,,,,
28/05/2025 22:12,3,05:50,14.45,07:52,3.55,3.83,3.8,3.27,0,,Tanque,,,VMS 2,,,,,,,
29/05/2025 07:04,1,07:14,18.81,08:46,4.61,4.64,4.83,4.73,0,,Tanque,,,VMS 2,,,,,,,
29/05/2025 12:56,2,05:10,12.06,05:44,2.9,3.17,3.17,2.82,0,,Tanque,,,VMS 2,,,,,,,
29/05/2025 19:31,3,05:54,12.93,06:29,3.03,3.36,3.25,3.29,0,,Tanque,,,VMS 2,,,,,,,
30/05/2025 06:37,1,08:21,23.01,10:59,5.29,5.87,5.97,5.88,0,,Tanque,,,VMS 2,,,,,,,
30/05/2025 12:24,2,04:46,11.2,05:39,2.69,2.86,2.8,2.85,0,,Tanque,,,VMS 2,,,,,,,
30/05/2025 17:44,3,05:08,10.28,05:15,2.52,2.53,2.57,2.66,0,,Tanque,,,VMS 2,,,,,,,
31/05/2025 01:40,1,06:53,19.13,07:50,4.37,4.72,4.61,5.43,0,,Tanque,,,VMS 2,,,,,,,
31/05/2025 08:26,2,05:26,14.4,06:39,3.37,3.67,3.61,3.75,0,,Tanque,,,VMS 2,,,,,,,
31/05/2025 14:49,3,05:41,11.98,06:17,2.95,2.96,3.05,3.02,0,,Tanque,,,VMS 2,,,,,,,
01/06/2025 03:33,1,08:31,26.01,12:38,6.23,6.4,6.6,6.78,0,,Tanque,,,VMS 2,,,,,,,
01/06/2025 10:30,2,06:15,16.37,06:48,4.08,3.89,4.11,4.29,0,,Tanque,,,VMS 2,,,,,,,
01/06/2025 19:41,3,08:02,18.55,09:05,4.39,4.6,4.63,4.93,0,,Tanque,,,VMS 2,,,,,,,
02/06/2025 04:12,1,07:05,18.52,08:22,4.52,4.41,4.67,4.92,0,,Tanque,,,VMS 2,,,,,,,
02/06/2025 12:55,2,06:46,17.11,08:36,4.18,4.13,4.42,4.38,0,,Tanque,,,VMS 2,,,,,,,
02/06/2025 19:58,3,09:28,13.04,06:55,3.32,3.24,3.22,3.26,0,,Tanque,,,VMS 2,,,,,,,
03/06/2025 05:26,1,07:34,20.33,09:19,4.77,4.91,5.32,5.33,0,,Tanque,,,VMS 2,,,,,,,
03/06/2025 12:15,2,06:35,12.9,06:41,3.05,3.15,3.24,3.46,0,,Tanque,,,VMS 2,,,,,,,
03/06/2025 22:24,3,07:22,18.75,10:02,4.51,4.69,4.9,4.65,0,,Tanque,,,VMS 2,,,,,,,
04/06/2025 07:17,1,06:46,17.87,08:45,4.19,4.25,4.34,5.09,0,,Tanque,,,VMS 2,,,,,,,
04/06/2025 12:46,2,05:24,11.78,05:22,2.81,2.97,2.98,3.02,0,,Tanque,,,VMS 2,,,,,,,
05/06/2025 02:27,1,10:19,27.36,13:35,6.86,5.74,7.16,7.6,0,,Tanque,,,VMS 2,,,,,,,
05/06/2025 08:00,2,05:18,11.82,05:22,2.77,2.78,3.15,3.12,0,,Tanque,,,VMS 2,,,,,,,
05/06/2025 16:46,3,06:13,17.2,08:41,4.14,4.2,4.31,4.55,0,,Tanque,,,VMS 2,,,,,,,
05/06/2025 22:42,4,05:59,12.14,05:49,2.9,2.82,3.11,3.31,0,,Tanque,,,VMS 2,,,,,,,
06/06/2025 07:38,1,08:25,21.57,08:50,5.27,4.88,5.43,5.99,0,,Tanque,,,VMS 2,,,,,,,
06/06/2025 15:05,2,06:04,16.04,07:17,3.7,4.02,4.08,4.24,0,,Tanque,,,VMS 2,,,,,,,
06/06/2025 23:01,3,06:34,16.75,07:50,3.88,3.94,4.27,4.66,0,,Tanque,,,VMS 2,,,,,,,
07/06/2025 08:24,1,06:48,19.69,09:15,4.66,4.76,4.99,5.28,0,,Tanque,,,VMS 2,,,,,,,
07/06/2025 17:10,2,08:08,21.44,08:39,4.95,5.07,5.38,6.04,0,,Tanque,,,VMS 2,,,,,,,
08/06/2025 03:09,1,06:50,20.31,09:50,5.02,4.81,5.19,5.29,0,,Tanque,,,VMS 2,,,,,,,
08/06/2025 09:26,2,05:15,13.84,06:10,3.13,3.35,3.43,3.93,0,,Tanque,,,VMS 2,,,,,,,
08/06/2025 18:17,3,07:30,19.77,08:45,4.71,4.67,4.88,5.51,0,,Tanque,,,VMS 2,,,,,,,
09/06/2025 07:47,1,08:07,29.73,13:22,6.86,7.08,7.48,8.31,0,,Tanque,,,VMS 2,,,,,,,
09/06/2025 14:20,2,05:05,11.4,06:25,2.69,2.78,2.94,2.99,0,,Tanque,,,VMS 2,,,,,,,
10/06/2025 06:31,1,08:36,31.77,16:05,7.11,7.48,8.1,9.08,0,,Tanque,,,VMS 2,,,,,,,
10/06/2025 15:04,2,06:18,18.44,08:24,4.38,4.53,4.41,5.12,0,,Tanque,,,VMS 2,,,,,,,
10/06/2025 22:33,3,06:25,14.54,07:23,3.46,3.49,3.47,4.12,0,,Tanque,,,VMS 2,,,,,,,
11/06/2025 09:03,1,08:09,20.92,10:23,4.83,5.02,5.3,5.77,0,,Tanque,,,VMS 2,,,,,,,
11/06/2025 14:33,2,04:45,11.31,05:21,2.65,2.67,2.66,3.33,0,,Tanque,,,VMS 2,,,,,,,
11/06/2025 22:17,3,07:30,16.84,07:38,4.04,4.12,4.28,4.4,0,,Tanque,,,VMS 2,,,,,,,
12/06/2025 06:46,1,06:28,17.78,08:22,4.15,4.56,4.42,4.65,0,,Tanque,,,VMS 2,,,,,,,
12/06/2025 12:59,2,05:16,11.8,06:05,2.76,2.83,2.95,3.26,0,,Tanque,,,VMS 2,,,,,,,
12/06/2025 22:59,3,07:42,19.35,09:55,4.56,4.76,4.81,5.22,0,,Tanque,,,VMS 2,,,,,,,
13/06/2025 06:44,1,06:05,16.76,07:37,3.87,3.97,4.11,4.81,0,,Tanque,,,VMS 2,,,,,,,
13/06/2025 15:02,2,06:12,17.34,08:11,3.99,4.28,4.24,4.83,0,,Tanque,,,VMS 2,,,,,,,
13/06/2025 23:07,3,06:05,15.81,07:58,3.81,3.71,3.82,4.47,0,,Tanque,,,VMS 2,,,,,,,
14/06/2025 08:27,1,07:01,20.4,09:13,4.81,4.85,5.06,5.68,0,,Tanque,,,VMS 2,,,,,,,
14/06/2025 14:53,2,05:29,13.98,06:18,3.23,3.41,3.36,3.98,0,,Tanque,,,VMS 2,,,,,,,
14/06/2025 22:57,3,06:34,16.42,07:58,3.95,4.13,4.08,4.26,0,,Tanque,,,VMS 2,,,,,,,
15/06/2025 09:43,1,07:02,20.81,10:39,4.98,4.99,5.33,5.51,0,,Tanque,,,VMS 2,,,,,,,
15/06/2025 16:19,2,07:04,15.21,06:28,3.61,3.71,3.67,4.22,0,,Tanque,,,VMS 2,,,,,,,
16/06/2025 02:04,1,07:00,20.61,09:37,4.71,5,4.96,5.94,0,,Tanque,,,VMS 2,,,,,,,
16/06/2025 14:06,2,07:48,24.57,11:55,5.61,5.9,6.16,6.9,0,,Tanque,,,VMS 2,,,,,,,
17/06/2025 02:37,1,08:15,24.9,12:23,6.11,6.04,6.26,6.49,0,,Tanque,,,VMS 2,,,,,,,
17/06/2025 11:30,2,06:34,17.53,08:45,4.14,4.28,4.48,4.63,0,,Tanque,,,VMS 2,,,,,,,
17/06/2025 19:29,3,05:38,12.98,07:52,3.08,2.98,3.22,3.7,0,,Tanque,,,VMS 2,,,,,,,
18/06/2025 02:27,1,07:24,14.01,06:52,3.36,3.54,3.43,3.68,0,,Tanque,,,VMS 2,,,,,,,
18/06/2025 09:55,2,06:06,15.32,07:20,3.53,3.66,3.69,4.44,0,,Tanque,,,VMS 2,,,,,,,
18/06/2025 19:07,3,06:20,16.78,09:05,3.86,4.27,4.19,4.46,0,,Tanque,,,VMS 2,,,,,,,
01/01/2025 03:48,1,12:42,18.15,09:13,5.72,5.59,2.59,4.25,0,,Tanque,,,VMS 2,,,,,,,
01/01/2025 14:47,2,13:34,19.68,10:46,6.07,6.03,3.06,4.52,0,,Tanque,,,VMS 2,,,,,,,
01/01/2025 21:31,3,09:34,11.43,06:30,3.19,3.53,1.53,3.18,0,,Tanque,,,VMS 2,,,,,,,
02/01/2025 05:59,1,10:03,14.1,08:18,4.29,4.35,2.14,3.32,0,,Tanque,,,VMS 2,,,,,,,
02/01/2025 14:40,2,14:43,17.41,08:31,5.47,5.3,2.53,4.11,0,,Tanque,,,VMS 2,,,,,,,
02/01/2025 23:56,1,14:12,17.41,09:01,5.34,5.26,2.73,4.08,0,,Tanque,,,VMS 2,,,,,,,
03/01/2025 10:45,2,14:09,22.67,10:34,6.87,6.76,3.42,5.62,0,,Tanque,,,VMS 2,,,,,,,
03/01/2025 18:50,3,11:28,16.48,07:50,4.88,4.68,2.28,4.64,0,,Tanque,,,VMS 2,,,,,,,
04/01/2025 00:34,1,08:22,12.06,05:32,3.58,3.71,1.55,3.22,0,,Tanque,,,VMS 2,,,,,,,
04/01/2025 10:03,2,12:10,20.68,09:20,6.15,6.13,3.45,4.95,0,,Tanque,,,VMS 2,,,,,,,
04/01/2025 19:50,3,12:59,20.48,09:34,6.06,6.34,3.18,4.9,0,,Tanque,,,VMS 2,,,,,,,
05/01/2025 08:12,1,13:47,22.98,12:08,7.01,7.31,3.63,5.03,0,,Tanque,,,VMS 2,,,,,,,
05/01/2025 22:58,2,14:53,25.29,14:31,8.22,8.43,4.22,4.42,0,,Tanque,,,VMS 2,,,,,,,
06/01/2025 06:18,1,13:47,14.12,07:05,4.29,4.33,1.65,3.85,0,,Tanque,,,VMS 2,,,,,,,
06/01/2025 21:16,2,18:32,18.91,14:43,6.58,8.02,4.31,0,0,,Tanque,,,VMS 2,,,,,,,
07/01/2025 09:05,1,14:09,26.52,11:30,8.15,6.91,4.09,7.37,0,TD,Tanque,,,VMS 2,,,,,,,
08/01/2025 00:52,1,13:52,22.83,15:33,8.03,9.06,0.67,5.07,1,,Tanque,,,VMS 2,,,,,,,
08/01/2025 10:01,2,15:54,20.5,08:54,5.8,5.67,5.03,4,1,TI,Tanque,,,VMS 2,,,,,,,
08/01/2025 18:06,3,13:25,16.1,07:49,5.2,4.73,3.58,2.59,0,,Tanque,,,VMS 2,,,,,,,
09/01/2025 00:31,1,09:56,11.42,06:11,4.57,4.57,0,2.28,0,,Tanque,,,VMS 2,,,,,,,
09/01/2025 07:09,2,16:34,14.07,06:27,4.48,4.14,3.15,2.3,0,,Tanque,,,VMS 2,,,,,,,
09/01/2025 15:04,3,11:37,17.07,07:38,5.56,5.15,2.95,3.41,0,,Tanque,,,VMS 2,,,,,,,
10/01/2025 01:21,1,12:48,17.15,10:05,6.49,6.23,0.11,4.32,0,"DD,TD",Tanque,,,VMS 2,,,,,,,
10/01/2025 11:52,2,16:04,21.99,10:18,6.82,6.41,4.38,4.38,0,,Tanque,,,VMS 2,,,,,,,
10/01/2025 22:54,3,14:00,19.39,10:46,5.81,5.95,3.56,4.07,0,,Tanque,,,VMS 2,,,,,,,
11/01/2025 07:01,1,11:35,11.47,07:52,4.29,4.24,0,2.94,0,,Tanque,,,VMS 2,,,,,,,
11/01/2025 20:53,2,16:25,23.86,13:40,7.47,7.37,4.42,4.6,0,,Tanque,,,VMS 2,,,,,,,
12/01/2025 03:47,1,13:45,16.06,06:38,4.4,4.42,2.98,4.26,0,,Tanque,,,VMS 2,,,,,,,
12/01/2025 08:28,2,14:21,7.92,04:27,2.95,3,0,1.97,0,,Tanque,,,VMS 2,,,,,,,
13/01/2025 00:21,1,14:16,26.74,15:38,8.4,8.22,4.29,5.83,0,,Tanque,,,VMS 2,,,,,,,
13/01/2025 10:12,2,13:43,23.01,09:37,6.26,6.28,3.84,6.63,0,,Tanque,,,VMS 2,,,,,,,
13/01/2025 17:00,3,07:49,12.55,06:34,3.77,3.79,1.66,3.33,0,,Tanque,,,VMS 2,,,,,,,
14/01/2025 02:17,1,12:08,17.79,09:08,5.51,5.49,2.51,4.28,0,,Tanque,,,VMS 2,,,,,,,
14/01/2025 10:02,2,09:22,15.96,07:32,4.85,4.73,2.07,4.31,0,,Tanque,,,VMS 2,,,,,,,
14/01/2025 22:01,3,13:09,22.42,11:49,7,6.86,2.87,5.69,0,,Tanque,,,VMS 2,,,,,,,
15/01/2025 08:34,1,13:56,15.22,10:20,5.11,5.18,0,4.93,0,,Tanque,,,VMS 2,,,,,,,
15/01/2025 15:26,2,14:00,16.5,06:38,4.24,4.38,4.41,3.47,0,TI,Tanque,,,VMS 2,,,,,,,
15/01/2025 22:38,3,10:30,15.32,06:57,4.57,4.28,2.85,3.62,0,,Tanque,,,VMS 2,,,,,,,
16/01/2025 05:50,1,10:41,14.24,07:02,4.28,4.28,2.02,3.66,0,,Tanque,,,VMS 2,,,,,,,
16/01/2025 17:29,2,14:03,24.71,11:28,7.37,7.51,3.48,6.35,0,,Tanque,,,VMS 2,,,,,,,
17/01/2025 01:25,1,12:21,17.78,07:41,5.24,5.6,2.27,4.67,0,,Tanque,,,VMS 2,,,,,,,
17/01/2025 14:17,2,13:51,24.48,12:40,7.69,7.63,3.82,5.34,0,,Tanque,,,VMS 2,,,,,,,
18/01/2025 01:42,1,17:09,13.77,11:11,0,5.85,2.69,5.23,0,,Tanque,,,VMS 2,,,,,,,
18/01/2025 08:44,2,13:40,21.41,06:44,8.96,5.02,2.79,4.64,0,,Tanque,,,VMS 2,,,,,,,
18/01/2025 19:00,3,13:10,21.23,10:02,6.1,6.32,3.2,5.61,0,,Tanque,,,VMS 2,,,,,,,
19/01/2025 08:17,1,15:43,26.51,13:04,7.76,8.32,4.33,6.1,0,,Tanque,,,VMS 2,,,,,,,
19/01/2025 18:47,2,13:50,21.55,10:13,6.08,6.41,3.27,5.79,0,,Tanque,,,VMS 2,,,,,,,
20/01/2025 07:41,1,12:19,26.14,12:40,7.58,8.05,3.78,6.73,1,DI,Tanque,,,VMS 2,,,,,,,
20/01/2025 19:46,2,13:07,22.01,11:52,6.52,6.91,3.42,5.16,0,,Tanque,,,VMS 2,,,,,,,
21/01/2025 09:55,1,13:18,26.11,13:55,7.23,8.14,4.13,6.61,0,,Tanque,,,VMS 2,,,,,,,
21/01/2025 22:09,2,10:53,21.28,12:01,6.04,6.36,3.27,5.61,0,,Tanque,,,VMS 2,,,,,,,
